"","index","SubjectID","Session","SessionCode","Trial","ProgFI","ObtFI","Lat","Breakpoint"
"517",28,29,7,1,29,10,10.37,0.78,5
"518",29,29,7,1,30,10,10.44,0.7,7.96
"519",30,29,7,1,31,10,11.56,0.63,2.43
"520",31,29,7,1,32,10,14.96,0.5,2.1
"521",32,29,7,1,33,10,13.08,0.63,9.97
"522",33,29,7,1,34,10,10.32,0.5,5.75
"523",34,29,7,1,35,10,10.65,0.69,2.17
"524",35,29,7,1,36,10,12.73,2.62,4.47
"525",36,29,7,1,37,10,10.48,0.77,7.82
"526",37,29,7,1,38,10,10.38,0.64,6.32
"527",38,29,7,1,39,10,10.71,0.54,7.63
"528",39,29,7,1,40,10,11.3,2.33,2.33
"529",40,29,7,1,41,10,10.34,0.82,9.23
"530",41,29,7,1,42,10,10.95,0.57,9.23
"531",42,29,7,1,43,10,19.66,0.72,8.7
"532",43,29,7,1,44,10,11.8,1.39,7.45
"533",44,29,7,1,45,10,10.72,0.93,5.87
"534",45,29,7,1,46,10,12,1.1,6.49
"535",46,29,7,1,47,10,10.96,0.82,1.08
"536",47,29,7,1,48,10,12.66,1.13,8.21
"537",48,29,7,1,49,10,10.24,0.83,5.87
"538",49,29,7,1,50,10,10.94,0.69,4.74
"539",50,29,7,1,51,10,10.12,0.91,5.81
"540",51,29,7,1,52,10,11.32,1.02,5.76
"541",52,29,7,1,53,10,10.05,1.19,7.83
"542",53,29,7,1,54,10,10.84,0.92,8.65
"543",54,29,7,1,55,10,10.37,1.06,8.39
"544",55,29,7,1,56,10,10.4,0.92,7.66
"545",56,29,7,1,57,10,10.69,0.74,6.07
"546",57,29,7,1,58,10,10.17,0.74,4.44
"547",58,29,7,1,59,10,10.36,2.9,4.03
"548",59,29,7,1,60,10,10.34,0.93,3.74
"549",60,29,7,1,61,10,13.45,1.05,7.73
"550",0,30,7,1,1,5,6.31,1.5,1.5
"551",1,30,7,1,2,5,7.84,0.73,0.73
"552",2,30,7,1,3,5,5.28,0.54,0.54
"553",3,30,7,1,4,5,5.36,0.4,0.4
"554",4,30,7,1,5,5,5.62,0.43,3.19
"555",5,30,7,1,6,5,5.33,0.43,0.72
"556",6,30,7,1,7,5,5.99,0.46,1.19
"557",7,30,7,1,8,5,8.57,1.68,1.68
"558",8,30,7,1,9,5,6.08,3.62,3.62
"559",9,30,7,1,10,5,10.65,0.59,2.5
"560",10,30,7,1,11,5,6.47,6.47,6.47
"561",11,30,7,1,12,5,10.78,0.56,1.11
"562",12,30,7,1,13,5,5.55,0.29,0.29
"563",13,30,7,1,14,5,5.18,0.41,1.08
"564",14,30,7,1,15,5,6.16,0.49,0.49
"565",15,30,7,1,16,5,14.96,14.96,14.96
"566",16,30,7,1,17,5,8.96,0.38,3.78
"567",17,30,7,1,18,5,5.52,0.49,0.98
"568",18,30,7,1,19,5,5.61,2.43,4.8
"569",19,30,7,1,20,5,5.89,1.15,1.52
"570",20,30,7,1,21,5,7.29,4.05,4.05
"571",21,30,7,1,22,5,5.19,0.81,1.17
"572",22,30,7,1,23,5,8.61,0.57,0.96
"573",23,30,7,1,24,5,8.64,0.51,4.73
"574",24,30,7,1,25,5,11.22,0.93,4.75
"575",25,30,7,1,26,5,10.47,2.56,2.97
"576",26,30,7,1,27,5,8.93,1.02,3.84
"577",27,30,7,1,28,5,22.29,22.29,22.29
"578",28,30,7,1,29,5,12.94,1.1,4.88
"579",29,30,7,1,30,5,5.88,0.33,0.75
"580",30,30,7,1,31,5,6.11,1.48,1.48
"581",31,30,7,1,32,5,9.59,1.01,1.01
"582",32,30,7,1,33,5,5.72,0.56,0.56
"583",33,30,7,1,34,5,5.09,0.86,0.86
"584",34,30,7,1,35,5,6.27,0.73,0.73
"585",35,30,7,1,36,5,5.04,0.96,0.96
"586",36,30,7,1,37,5,5.78,1.4,1.4
"587",37,30,7,1,38,5,6.49,0.62,3.64
"588",38,30,7,1,39,5,5.12,0.45,0.94
"589",39,30,7,1,40,5,5.13,0.46,1.64
"590",40,30,7,1,41,5,5.21,0.85,1.78
"591",41,30,7,1,42,5,5.46,0.54,2.81
"592",42,30,7,1,43,5,6.74,0.86,3.13
"593",43,30,7,1,44,5,13.85,1.54,3.63
"594",44,30,7,1,45,5,5.78,5.78,5.78
"595",45,30,7,1,46,5,7.82,3.64,3.98
"596",46,30,7,1,47,5,6.32,1.83,1.83
"597",47,30,7,1,48,5,6.74,0.72,2.99
"598",48,30,7,1,49,5,5.03,5.03,5.03
"599",49,30,7,1,50,5,6.77,1.53,3.23
"600",50,30,7,1,51,5,6.68,4.98,4.98
"601",51,30,7,1,52,5,17.88,17.88,17.88
"602",52,30,7,1,53,5,5.35,3.82,3.82
"603",53,30,7,1,54,5,5.7,1.44,2.3
"604",54,30,7,1,55,5,6.6,0.42,0.82
"605",55,30,7,1,56,5,16.94,16.94,16.94
"606",56,30,7,1,57,5,6.07,1.65,2.76
"607",57,30,7,1,58,5,5.54,0.66,1.88
"608",58,30,7,1,59,5,5.39,1.53,1.53
"609",59,30,7,1,60,5,6.64,1.65,1.65
"610",60,30,7,1,61,5,5.04,3.91,3.91
"611",0,31,7,1,1,10,10.86,0.83,7.76
"612",1,31,7,1,2,10,11.69,1.78,7.97
"613",2,31,7,1,3,10,11.05,0.75,1.38
"614",3,31,7,1,4,10,10.34,0.6,6.32
"615",4,31,7,1,5,10,11.69,0.82,0.82
"616",5,31,7,1,6,10,10.6,2.13,4.73
"617",6,31,7,1,7,10,10.74,0.57,4.71
"618",7,31,7,1,8,10,10.79,1.03,7.86
"619",8,31,7,1,9,10,10.79,0.62,3.46
"620",9,31,7,1,10,10,17.66,0.69,6.63
"621",10,31,7,1,11,10,10.53,0.79,7.71
"622",11,31,7,1,12,10,10.47,0.71,1.35
"623",12,31,7,1,13,10,10.52,0.8,5.6
"624",13,31,7,1,14,10,11.72,1.02,7.55
"625",14,31,7,1,15,10,11.84,1.01,6.03
"626",15,31,7,1,16,10,11.56,0.6,8.92
"627",16,31,7,1,17,10,10.46,1.08,3.73
"628",17,31,7,1,18,10,10.56,0.63,7.19
"629",18,31,7,1,19,10,10.12,2.48,9.77
"630",19,31,7,1,20,10,10.31,1.05,9.53
"631",20,31,7,1,21,10,10.53,0.7,7.5
"632",21,31,7,1,22,10,10.35,0.71,6.72
"633",22,31,7,1,23,10,10.87,0.68,1.95
"634",23,31,7,1,24,10,13.14,13.14,13.14
"635",24,31,7,1,25,10,10.99,5.66,5.66
"636",25,31,7,1,26,10,11.01,0.83,2.05
"637",26,31,7,1,27,10,10.13,0.81,5.25
"638",27,31,7,1,28,10,10.08,0.59,2.87
"639",28,31,7,1,29,10,10.4,0.66,8.66
"640",29,31,7,1,30,10,10.3,0.89,2.82
"641",30,31,7,1,31,10,10.59,0.99,3.5
"642",31,31,7,1,32,10,10.79,1.38,7.54
"643",32,31,7,1,33,10,10.68,0.66,9.42
"644",33,31,7,1,34,10,10.18,0.62,6.71
"645",34,31,7,1,35,10,11.28,0.66,2.84
"646",35,31,7,1,36,10,10.27,1.16,4.34
"647",36,31,7,1,37,10,10.25,1.36,5.15
"648",37,31,7,1,38,10,10.5,1.36,2.61
"649",38,31,7,1,39,10,11.65,2.11,3.46
"650",39,31,7,1,40,10,11.54,1.26,8.25
"651",40,31,7,1,41,10,10.96,1.87,3.07
"652",41,31,7,1,42,10,18.94,18.94,18.94
"653",42,31,7,1,43,10,10.1,2.06,5.5
"654",43,31,7,1,44,10,10.74,1.02,7.8
"655",44,31,7,1,45,10,10.33,2.66,4.88
"656",45,31,7,1,46,10,10.89,5.36,5.36
"657",46,31,7,1,47,10,13.85,8.4,8.4
"658",47,31,7,1,48,10,10.16,4.38,6.86
"659",48,31,7,1,49,10,14.24,8.81,8.81
"660",49,31,7,1,50,10,10.55,1.17,8.3
"661",50,31,7,1,51,10,10.48,1.25,2.26
"662",51,31,7,1,52,10,10.7,0.83,7.23
"663",52,31,7,1,53,10,16.43,16.43,16.43
"664",53,31,7,1,54,10,10.69,1.08,2.21
"665",54,31,7,1,55,10,10.99,1.65,2.92
"666",55,31,7,1,56,10,11.4,0.84,4.61
"667",56,31,7,1,57,10,10.17,0.94,9.95
"668",57,31,7,1,58,10,10.49,0.96,5.34
"669",58,31,7,1,59,10,10.96,0.8,4.51
"670",59,31,7,1,60,10,10.05,1.02,5.95
"671",60,31,7,1,61,10,10.77,1.1,6.58
"672",0,32,7,1,1,5,5.64,1.81,2.54
"673",1,32,7,1,2,5,7.46,1.39,2.77
"674",2,32,7,1,3,5,5.4,0.87,4.76
"675",3,32,7,1,4,5,6.99,1.23,3.95
"676",4,32,7,1,5,5,5.88,1.17,4.1
"677",5,32,7,1,6,5,5.27,1.99,2.8
"678",6,32,7,1,7,5,5.47,2.78,2.78
"679",7,32,7,1,8,5,5.91,0.9,2.01
"680",8,32,7,1,9,5,6.45,2.5,2.5
"681",9,32,7,1,10,5,12.4,4.46,4.46
"682",10,32,7,1,11,5,5.7,5.7,5.7
"683",11,32,7,1,12,5,17.42,1.03,4.09
"684",12,32,7,1,13,5,6.97,3.5,3.5
"685",13,32,7,1,14,5,5.46,1.76,5
"686",14,32,7,1,15,5,5.52,1.37,2.53
"687",15,32,7,1,16,5,9.57,9.57,9.57
"688",16,32,7,1,17,5,5.15,0.96,2.64
"689",17,32,7,1,18,5,6.22,4.93,4.93
"690",18,32,7,1,19,5,16.99,2.91,2.91
"691",19,32,7,1,20,5,5.72,3.36,3.36
"692",20,32,7,1,21,5,7.09,1.79,4.07
"693",21,32,7,1,22,5,14.39,14.39,14.39
"694",22,32,7,1,23,5,6.2,0.82,0.82
"695",23,32,7,1,24,5,6.52,1.29,4.11
"696",24,32,7,1,25,5,5.17,0.98,3.28
"697",25,32,7,1,26,5,5.02,4.72,4.72
"698",26,32,7,1,27,5,8.01,1.24,4.52
"699",27,32,7,1,28,5,5.21,0.74,3.27
"700",28,32,7,1,29,5,6.31,0.87,2.37
"701",29,32,7,1,30,5,10.63,1.42,3.35
"702",30,32,7,1,31,5,5.13,1.12,1.47
"703",31,32,7,1,32,5,6.56,1.02,4.26
"704",32,32,7,1,33,5,6.77,1.14,3.57
"705",33,32,7,1,34,5,13.77,13.77,13.77
"706",34,32,7,1,35,5,6.82,1.18,3.79
"707",35,32,7,1,36,5,5.68,1,3.79
"708",36,32,7,1,37,5,5.03,0.97,4.68
"709",37,32,7,1,38,5,6.59,0.92,3.7
"710",38,32,7,1,39,5,7.2,1.61,4.29
"711",39,32,7,1,40,5,5.87,1.82,3.86
"712",40,32,7,1,41,5,18.97,1.04,2
"713",41,32,7,1,42,5,6.68,1.8,4.07
"714",42,32,7,1,43,5,6.15,1.65,1.65
"715",43,32,7,1,44,5,5.64,3.68,3.68
"716",44,32,7,1,45,5,5.47,1.29,1.29
"717",45,32,7,1,46,5,6.75,1.7,3.47
"718",46,32,7,1,47,5,5.2,0.66,2.8
"719",47,32,7,1,48,5,5.17,0.79,3.75
"720",48,32,7,1,49,5,15.67,1.01,1.87
"721",49,32,7,1,50,5,6.41,0.97,1.17
"722",50,32,7,1,51,5,6.84,2.28,3.91
"723",51,32,7,1,52,5,7.8,0.86,2.48
"724",52,32,7,1,53,5,5.94,1.44,1.44
"725",53,32,7,1,54,5,6.01,0.82,0.82
"726",54,32,7,1,55,5,5.08,1.12,1.75
"727",55,32,7,1,56,5,5.43,2.58,2.58
"728",56,32,7,1,57,5,5.18,1.02,3.92
"729",57,32,7,1,58,5,5.23,2.52,2.52
"730",58,32,7,1,59,5,16.42,16.42,16.42
"731",59,32,7,1,60,5,6.57,4.73,4.73
"732",60,32,7,1,61,5,7.19,1.01,4.21
"733",0,33,7,1,1,5,6.93,0.65,0.65
"734",1,33,7,1,2,5,5.53,0.82,3.34
"735",2,33,7,1,3,5,5.37,0.87,3.04
"736",3,33,7,1,4,5,5.83,0.81,3.02
"737",4,33,7,1,5,5,5.92,2.15,3.59
"738",5,33,7,1,6,5,6.83,0.76,1.97
"739",6,33,7,1,7,5,5.15,1.3,3.3
"740",7,33,7,1,8,5,5.04,1.17,2.46
"741",8,33,7,1,9,5,7.73,7.73,7.73
"742",9,33,7,1,10,5,5.29,1.03,2.42
"743",10,33,7,1,11,5,5.13,1.35,1.6
"744",11,33,7,1,12,5,8.05,2,3.24
"745",12,33,7,1,13,5,7.13,1.79,4.67
"746",13,33,7,1,14,5,5.26,0.89,1.47
"747",14,33,7,1,15,5,6.17,1.28,1.73
"748",15,33,7,1,16,5,8.23,1.05,4.26
"749",16,33,7,1,17,5,6.13,1.45,2.35
"750",17,33,7,1,18,5,5.33,1.2,3.88
"751",18,33,7,1,19,5,5.1,1.19,3.37
"752",19,33,7,1,20,5,6.32,0.69,1.58
"753",20,33,7,1,21,5,6.5,1.37,4.68
"754",21,33,7,1,22,5,7.28,7.28,7.28
"755",22,33,7,1,23,5,5.04,0.79,3.47
"756",23,33,7,1,24,5,5.6,1.09,3.07
"757",24,33,7,1,25,5,5.16,0.68,1.49
"758",25,33,7,1,26,5,6.02,0.93,2.2
"759",26,33,7,1,27,5,5.43,0.75,0.88
"760",27,33,7,1,28,5,5.07,1.51,1.51
"761",28,33,7,1,29,5,5.29,1.12,2.5
"762",29,33,7,1,30,5,5.27,0.68,2.82
"763",30,33,7,1,31,5,14.11,1.01,1.01
"764",31,33,7,1,32,5,6.62,1.04,4.14
"765",32,33,7,1,33,5,5.54,1.31,1.71
"766",33,33,7,1,34,5,6.34,0.89,3.91
"767",34,33,7,1,35,5,5.29,1.11,3.27
"768",35,33,7,1,36,5,6.23,1.3,2.47
"769",36,33,7,1,37,5,5.69,1.16,1.58
"770",37,33,7,1,38,5,5.97,2.42,2.42
"771",38,33,7,1,39,5,5.45,0.64,0.64
"772",39,33,7,1,40,5,5.57,1.27,3.84
"773",40,33,7,1,41,5,5.06,1.12,3.23
"774",41,33,7,1,42,5,5.78,0.79,1.49
"775",42,33,7,1,43,5,5.84,1.15,2.57
"776",43,33,7,1,44,5,5.73,0.71,2.48
"777",44,33,7,1,45,5,5.18,0.81,2.95
"778",45,33,7,1,46,5,11.42,11.42,11.42
"779",46,33,7,1,47,5,6,1.13,4.55
"780",47,33,7,1,48,5,5.84,0.91,3.1
"781",48,33,7,1,49,5,7.63,0.73,3.51
"782",49,33,7,1,50,5,5.33,1.07,2.95
"783",50,33,7,1,51,5,5.49,0.84,2.4
"784",51,33,7,1,52,5,5.59,0.62,2.78
"785",52,33,7,1,53,5,5.4,0.64,4.42
"786",53,33,7,1,54,5,5.1,1.17,2.8
"787",54,33,7,1,55,5,5.19,0.97,3.65
"788",55,33,7,1,56,5,6.92,0.6,4.83
"789",56,33,7,1,57,5,5.22,0.63,1.58
"790",57,33,7,1,58,5,5.34,0.68,3.6
"791",58,33,7,1,59,5,6.03,0.68,1.16
"792",59,33,7,1,60,5,6.22,1.45,2.35
"793",60,33,7,1,61,5,10.6,0.51,3.87
"794",0,34,7,1,1,10,11.9,3.46,6.19
"795",1,34,7,1,2,10,11.91,1.2,8.64
"796",2,34,7,1,3,10,10.23,2.37,5.74
"797",3,34,7,1,4,10,10.32,1.38,7.5
"798",4,34,7,1,5,10,15.33,1.37,7.67
"799",5,34,7,1,6,10,23.99,4.96,5.33
"800",6,34,7,1,7,10,14.14,14.14,14.14
"801",7,34,7,1,8,10,13.46,13.46,13.46
"802",8,34,7,1,9,10,18.3,5.5,5.89
"803",9,34,7,1,10,10,10.18,2.28,2.54
"804",10,34,7,1,11,10,11.5,4.38,4.38
"805",11,34,7,1,12,10,11.2,2.21,6.36
"806",12,34,7,1,13,10,30.4,0.88,7.26
"807",13,34,7,1,14,10,13.3,7.09,7.09
"808",14,34,7,1,15,10,11.33,0.79,0.79
"809",15,34,7,1,16,10,11.76,2.54,2.54
"810",16,34,7,1,17,10,11.98,1.92,8.45
"811",17,34,7,1,18,10,11.05,4.04,8.74
"812",18,34,7,1,19,10,11.13,0.39,2.19
"813",19,34,7,1,20,10,14.19,0.45,3.1
"814",20,34,7,1,21,10,14.44,1.67,1.67
"815",21,34,7,1,22,10,10.42,0.48,6.68
"816",22,34,7,1,23,10,15.49,15.49,15.49
"817",23,34,7,1,24,10,13.49,13.49,13.49
"818",24,34,7,1,25,10,13.69,5.68,5.68
"819",25,34,7,1,26,10,21.48,21.48,21.48
"820",26,34,7,1,27,10,15.89,9.21,9.21
"821",27,34,7,1,28,10,10.08,3.17,6.33
"822",28,34,7,1,29,10,12.44,0.51,0.51
"823",29,34,7,1,30,10,17.51,17.51,17.51
"824",30,34,7,1,31,10,11.51,0.68,1.31
"825",31,34,7,1,32,10,11.32,3.29,9.18
"826",32,34,7,1,33,10,10.37,0.46,1.7
"827",33,34,7,1,34,10,11.38,1.05,7.16
"828",34,34,7,1,35,10,10.03,2.72,2.72
"829",35,34,7,1,36,10,11.23,1.05,2.26
"830",36,34,7,1,37,10,19.96,2.03,7.96
"831",37,34,7,1,38,10,10.83,1.91,1.91
"832",38,34,7,1,39,10,10.43,6.29,6.29
"833",39,34,7,1,40,10,16.36,2.5,5.41
"834",40,34,7,1,41,10,11.74,4.76,4.76
"835",41,34,7,1,42,10,38.67,0.45,9.77
"836",42,34,7,1,43,10,12.54,1.87,7.28
"837",43,34,7,1,44,10,15.66,15.66,15.66
"838",44,34,7,1,45,10,15.89,2.47,5.7
"839",45,34,7,1,46,10,10.97,3.3,4.62
"840",46,34,7,1,47,10,16.22,16.22,16.22
"841",47,34,7,1,48,10,11.25,3.7,8.76
"842",48,34,7,1,49,10,10.15,9.83,9.83
"843",49,34,7,1,50,10,10.62,1,6.05
"844",50,34,7,1,51,10,13.61,1.6,2.4
"845",51,34,7,1,52,10,35.29,0.7,9.07
"846",52,34,7,1,53,10,10.29,3.67,9.74
"847",53,34,7,1,54,10,24.94,2.01,9.86
"848",54,34,7,1,55,10,21.87,21.87,21.87
"849",55,34,7,1,56,10,23.47,0.6,6.27
"850",56,34,7,1,57,10,21.45,2.36,2.36
"851",57,34,7,1,58,10,10.3,0.78,1.02
"852",58,34,7,1,59,10,15.22,2.27,3.34
"853",59,34,7,1,60,10,30.82,1.44,1.44
"854",60,34,7,1,61,10,33.42,0.76,0.76
"855",0,35,7,1,1,5,5.57,2.26,2.93
"856",1,35,7,1,2,5,7.03,0.77,1.1
"857",2,35,7,1,3,5,7.12,0.58,3.86
"858",3,35,7,1,4,5,5.63,1.52,2.72
"859",4,35,7,1,5,5,5.64,0.6,0.6
"860",5,35,7,1,6,5,6.43,0.82,0.82
"861",6,35,7,1,7,5,5.82,1.92,3.42
"862",7,35,7,1,8,5,7.75,0.9,2.42
"863",8,35,7,1,9,5,5.2,1.26,3.2
"864",9,35,7,1,10,5,5.13,0.44,3.56
"865",10,35,7,1,11,5,6.18,0.65,4.64
"866",11,35,7,1,12,5,12.67,0.98,4.29
"867",12,35,7,1,13,5,6.34,0.98,1.94
"868",13,35,7,1,14,5,13.02,0.98,1.64
"869",14,35,7,1,15,5,5.55,1.01,1.19
"870",15,35,7,1,16,5,6.29,1.43,3.59
"871",16,35,7,1,17,5,5.19,2.66,2.66
"872",17,35,7,1,18,5,5.02,0.75,3.52
"873",18,35,7,1,19,5,5.52,0.93,4.59
"874",19,35,7,1,20,5,7.56,0.54,4.81
"875",20,35,7,1,21,5,5.54,1.12,1.6
"876",21,35,7,1,22,5,5.03,1.56,1.56
"877",22,35,7,1,23,5,12.37,0.95,0.95
"878",23,35,7,1,24,5,5.93,0.64,3.58
"879",24,35,7,1,25,5,6.73,0.39,1.23
"880",25,35,7,1,26,5,5.48,0.29,1.3
"881",26,35,7,1,27,5,6.57,2.05,2.05
"882",27,35,7,1,28,5,5.19,0.84,2.68
"883",28,35,7,1,29,5,5.24,1.47,1.47
"884",29,35,7,1,30,5,6.86,1.45,1.45
"885",30,35,7,1,31,5,6.42,1.58,2.46
"886",31,35,7,1,32,5,5.51,0.59,0.84
"887",32,35,7,1,33,5,6.31,0.6,3
"888",33,35,7,1,34,5,5.29,0.75,1.03
"889",34,35,7,1,35,5,5.2,1.24,3.65
"890",35,35,7,1,36,5,5.21,0.58,0.58
"891",36,35,7,1,37,5,5.24,1.05,2.69
"892",37,35,7,1,38,5,5.38,0.94,1.75
"893",38,35,7,1,39,5,5.4,0.71,3.03
"894",39,35,7,1,40,5,6.45,0.62,1
"895",40,35,7,1,41,5,11.12,1.19,1.77
"896",41,35,7,1,42,5,5.27,0.74,4.35
"897",42,35,7,1,43,5,5.04,0.75,3.16
"898",43,35,7,1,44,5,5.07,0.85,4.09
"899",44,35,7,1,45,5,5.67,0.58,2.92
"900",45,35,7,1,46,5,5.52,0.73,3.04
"901",46,35,7,1,47,5,5.21,1.54,2.76
"902",47,35,7,1,48,5,5.5,0.61,0.61
"903",48,35,7,1,49,5,5.14,1.11,1.99
"904",49,35,7,1,50,5,5.13,0.63,1.4
"905",50,35,7,1,51,5,5.05,0.96,2.52
"906",51,35,7,1,52,5,5.51,0.51,2.42
"907",52,35,7,1,53,5,5.95,0.53,2.87
"908",53,35,7,1,54,5,5.12,0.64,2.2
"909",54,35,7,1,55,5,6.56,0.63,2.49
"910",55,35,7,1,56,5,5.28,0.97,4.09
"911",56,35,7,1,57,5,5.41,0.81,3.02
"912",57,35,7,1,58,5,5.59,0.69,3.2
"913",58,35,7,1,59,5,6.95,0.99,0.99
"914",59,35,7,1,60,5,7.59,1.53,2.53
"915",60,35,7,1,61,5,5.41,0.79,2.91
"916",0,36,7,1,1,10,13.65,1.45,3.33
"917",1,36,7,1,2,10,12.81,0.53,9.29
"918",2,36,7,1,3,10,13.55,0.68,4.2
"919",3,36,7,1,4,10,11.77,0.75,1.51
"920",4,36,7,1,5,10,14.57,1.02,9.62
"921",5,36,7,1,6,10,12.75,0.96,5.59
"922",6,36,7,1,7,10,12.3,1.01,1.45
"923",7,36,7,1,8,10,13.88,1.62,1.62
"924",8,36,7,1,9,10,14.16,0.62,1.11
"925",9,36,7,1,10,10,14.73,9.18,9.18
"926",10,36,7,1,11,10,10.31,4.65,4.65
"927",11,36,7,1,12,10,10.86,3.04,3.04
"928",12,36,7,1,13,10,14.99,7.34,7.34
"929",13,36,7,1,14,10,12.7,8.8,8.8
"930",14,36,7,1,15,10,12.22,2.3,2.3
"931",15,36,7,1,16,10,10.15,0.9,1.41
"932",16,36,7,1,17,10,13.03,5.12,5.12
"933",17,36,7,1,18,10,10.65,2.5,6.86
"934",18,36,7,1,19,10,10.99,6.35,6.35
"935",19,36,7,1,20,10,10.52,2.03,6.38
"936",20,36,7,1,21,10,12.52,1.23,5.91
"937",21,36,7,1,22,10,15.66,4.43,6.26
"938",22,36,7,1,23,10,13.9,7.65,7.65
"939",23,36,7,1,24,10,11.78,3.87,7.47
"940",24,36,7,1,25,10,12.1,1.03,2.07
"941",25,36,7,1,26,10,13.25,5.53,5.53
"942",26,36,7,1,27,10,10.29,2.45,2.98
"943",27,36,7,1,28,10,10.89,5.35,5.35
"944",28,36,7,1,29,10,12.24,1.05,4.58
"945",29,36,7,1,30,10,10.58,5.88,5.88
"946",30,36,7,1,31,10,10.81,5.61,5.61
"947",31,36,7,1,32,10,12.52,0.73,4.32
"948",32,36,7,1,33,10,14.12,0.73,0.73
"949",33,36,7,1,34,10,10.21,0.67,1.29
"950",34,36,7,1,35,10,10.25,0.72,8.15
"951",35,36,7,1,36,10,12.16,0.76,9.36
"952",36,36,7,1,37,10,10.56,2.6,2.6
"953",37,36,7,1,38,10,10.45,1.18,7.5
"954",38,36,7,1,39,10,11.17,0.72,4.59
"955",39,36,7,1,40,10,10.27,0.68,9.54
"956",40,36,7,1,41,10,11.22,0.66,5.7
"957",41,36,7,1,42,10,10.18,1.29,3.99
"958",42,36,7,1,43,10,12.44,2.14,7.78
"959",43,36,7,1,44,10,10.36,1.56,2.97
"960",44,36,7,1,45,10,12.38,1.98,6.7
"961",45,36,7,1,46,10,10.13,0.99,5.26
"962",46,36,7,1,47,10,10.63,2.86,2.86
"963",47,36,7,1,48,10,10.19,1.1,1.5
"964",48,36,7,1,49,10,12.77,1.19,8.39
"965",49,36,7,1,50,10,10.57,8.6,8.6
"966",50,36,7,1,51,10,10.07,9.19,9.19
"967",51,36,7,1,52,10,14.16,1.14,6.63
"968",52,36,7,1,53,10,12.64,3.72,3.72
"969",53,36,7,1,54,10,10.11,0.93,4.5
"970",54,36,7,1,55,10,14.04,1.47,7.78
"971",55,36,7,1,56,10,10.27,0.91,2.16
"972",56,36,7,1,57,10,12.51,0.8,2.16
"973",57,36,7,1,58,10,10.15,1.67,3.06
"974",58,36,7,1,59,10,11.18,3.1,6.2
"975",59,36,7,1,60,10,10.31,4.02,4.02
"976",60,36,7,1,61,10,10.61,1.33,7.33
"977",0,21,8,1,1,5,9.29,2.43,4.9
"978",1,21,8,1,2,5,5.27,0.85,2.55
"979",2,21,8,1,3,5,5.44,2.08,2.08
"980",3,21,8,1,4,5,5.3,1.58,3.3
"981",4,21,8,1,5,5,5.84,2.29,3.96
"982",5,21,8,1,6,5,5.47,2.37,2.37
"983",6,21,8,1,7,5,5.38,1.82,1.82
"984",7,21,8,1,8,5,5.41,1.79,1.79
"985",8,21,8,1,9,5,5.05,1.15,2.21
"986",9,21,8,1,10,5,5.36,1.07,3
"987",10,21,8,1,11,5,5.17,1.41,1.94
"988",11,21,8,1,12,5,5.31,0.97,2.5
"989",12,21,8,1,13,5,5.56,0.91,2.95
"990",13,21,8,1,14,5,5.31,1.85,1.85
"991",14,21,8,1,15,5,6,6,6
"992",15,21,8,1,16,5,5.5,1.26,2.48
"993",16,21,8,1,17,5,5.43,1.93,3
"994",17,21,8,1,18,5,5.29,1.23,2.2
"995",18,21,8,1,19,5,5.28,0.95,2.45
"996",19,21,8,1,20,5,5.39,1.39,1.39
"997",20,21,8,1,21,5,5.15,1.96,3.65
"998",21,21,8,1,22,5,5.44,0.89,2.71
"999",22,21,8,1,23,5,5.43,1.47,2.37
"1000",23,21,8,1,24,5,5.49,2.17,3.46
"1001",24,21,8,1,25,5,5.71,1.11,2.71
"1002",25,21,8,1,26,5,5.25,1.09,2.36
"1003",26,21,8,1,27,5,5.18,1.16,1.89
"1004",27,21,8,1,28,5,5.23,1.15,3.41
"1005",28,21,8,1,29,5,5.09,0.87,4.27
"1006",29,21,8,1,30,5,5.47,2.76,2.76
"1007",30,21,8,1,31,5,5.45,2.22,2.22
"1008",31,21,8,1,32,5,5.44,1.33,3.38
"1009",32,21,8,1,33,5,5.42,1.19,3.64
"1010",33,21,8,1,34,5,5.09,1.82,3.21
"1011",34,21,8,1,35,5,5.74,1.19,2.34
"1012",35,21,8,1,36,5,5.33,1.1,3.76
"1013",36,21,8,1,37,5,5.43,1.29,4.28
"1014",37,21,8,1,38,5,5.17,1.73,2.85
"1015",38,21,8,1,39,5,5.9,0.98,2.59
"1016",39,21,8,1,40,5,5.02,1.01,2.76
"1017",40,21,8,1,41,5,5.16,1.68,1.68
"1018",41,21,8,1,42,5,5.31,2.32,3.59
"1019",42,21,8,1,43,5,5.26,1.15,3.16
"1020",43,21,8,1,44,5,5.11,1.42,3.72
"1021",44,21,8,1,45,5,5.16,0.91,3.69
"1022",45,21,8,1,46,5,5.3,1.07,2.18
"1023",46,21,8,1,47,5,5.25,1.81,2.77
"1024",47,21,8,1,48,5,6.21,1.16,4.86
"1025",48,21,8,1,49,5,6.18,6.18,6.18
"1026",49,21,8,1,50,5,5.48,1.04,4.83
"1027",50,21,8,1,51,5,5.05,3.07,3.07
"1028",51,21,8,1,52,5,6.2,2.41,2.41
"1029",52,21,8,1,53,5,5.11,1.02,4.22
"1030",53,21,8,1,54,5,5.32,2.44,2.44
"1031",54,21,8,1,55,5,5.32,0.89,3.27
"1032",55,21,8,1,56,5,5.95,2.01,4.42
